API,Completion_Date,Cum_BOE,Cum_Gas,Cum_Oil,Daily_Gas,Daily_Oil,Drilling_Type,Field,First_Month_Gas,First_Month_Oil,First_Production_Day,Gas_Gravity,Last_Flow_Pressure,Last_Test_Date,Lat,Lateral Length,Lease_Name,Long,Lower_Perforation,Months_Produced,Oil_Gravity,Operator,Peak_BOE,Peak_Gas,Peak_Oil,Perforated_Interval_Length,Production_Status,Production_type,Reservoir,Section,Spud_Date,TD,Upper_Perforation,Well_Number
4230133148,,255574.1611,328657.0,200798.0,,,H,,,,7/1/2018,,,,31.97450829,9674.533203,NOAH BRUNSON B UNIT 3H,-103.4636765,0.0,,,,,,,,Active,OIL,,,12/19/2017,,0.0,
4230133148,7/20/2018,255574.1611,328657.0,200798.0,,,H,,,,7/1/2018,,,,31.97450829,9674.533203,NOAH BRUNSON B UNIT 3H,-103.4636765,21980.0,,,"EOG RESOURCES, INC.",,,,,Active,OIL,,,12/19/2017,,12977.0,3H
4230133120,,181370.8359,194369.0,148976.0,,,H,,,,12/1/2018,,,,31.94273186,10964.59863,ST. LUCIA 76 2833 12H,-103.5597687,0.0,,,,,,,,Active,OIL,,,12/5/2017,,0.0,
4230133120,7/1/2018,181370.8359,194369.0,148976.0,,,H,,,,12/1/2018,,,,31.94273186,10964.59863,ST. LUCIA 76 2833 12H,-103.5597687,0.0,,,XTO ENERGY INC.,,,,,Active,OIL,,,12/5/2017,,0.0,12H
4230133120,12/28/2018,181370.8359,194369.0,148976.0,,,H,,,,12/1/2018,,,,31.94273186,10964.59863,ST. LUCIA 76 2833 12H,-103.5597687,22638.0,,,XTO ENERGY INC.,,,,,Active,OIL,,,12/5/2017,,12637.0,12H
4230133145,7/22/2018,243513.332,336008.0,187512.0,,,H,,,,7/1/2018,,,,31.97314262,10495.35059,NOAH BRUNSON A UNIT 3H,-103.46865840000001,22669.0,,,"EOG RESOURCES, INC.",,,,,Active,OIL,WOLFCAMP,,1/7/2018,,12948.0,3H
4230133145,,243513.332,336008.0,187512.0,,,H,,,,7/1/2018,,,,31.97314262,10495.35059,NOAH BRUNSON A UNIT 3H,-103.46865840000001,0.0,,,,,,,,Active,OIL,,,1/7/2018,,0.0,
4230133118,,149078.5,195897.0,116429.0,,,H,,,,2/1/2019,,,,31.9426136,10957.95605,ST. LUCIA 76 2833 31H,-103.55912020000001,0.0,,,,,,,,Active,OIL,,,12/28/2017,,0.0,
4230133118,7/13/2018,149078.5,195897.0,116429.0,,,H,,,,2/1/2019,,,,31.9426136,10957.95605,ST. LUCIA 76 2833 31H,-103.55912020000001,0.0,,,XTO ENERGY INC.,,,,,Active,OIL,,,12/28/2017,,0.0,31H
4230133118,2/1/2019,149078.5,195897.0,116429.0,,,H,,,,2/1/2019,,,,31.9426136,10957.95605,ST. LUCIA 76 2833 31H,-103.55912020000001,22370.0,,,XTO ENERGY INC.,,,,,Active,OIL,,,12/28/2017,,13069.0,31H
4230133165,5/23/2018,346267.8374,517631.0,259996.0,,,H,,,,5/1/2018,,,,31.91130066,9954.55957,GOODNIGHT UNIT 2H,-103.52062990000002,22061.0,,,"EOG RESOURCES, INC.",,,,,Active,OIL,WOLFCAMP,,1/24/2018,,12534.0,2H
4230133165,,346267.8374,517631.0,259996.0,,,H,,,,5/1/2018,,,,31.91130066,9954.55957,GOODNIGHT UNIT 2H,-103.52062990000002,0.0,,,,,,,,Active,OIL,,,1/24/2018,,0.0,
4230133168,,459247.4512,660500.7,349164.0,,,H,,,,6/1/2018,,,,31.91129684,9961.183594,GOODNIGHT UNIT 5H,-103.5163956,0.0,,,,,,,,Active,OIL,,,1/16/2018,,0.0,
4230133168,6/26/2018,459247.4512,660500.7,349164.0,,,H,,,,6/1/2018,,,,31.91129684,9961.183594,GOODNIGHT UNIT 5H,-103.5163956,22124.0,,,"EOG RESOURCES, INC.",,,,,Active,OIL,,,1/16/2018,,12295.0,5H
4230133164,,258748.1677,360667.0,198637.0,,,H,,,,5/1/2018,,,,31.911182399999998,9957.366211,GOODNIGHT UNIT 1H,-103.52027890000001,0.0,,,,,,,,Active,OIL,,,1/24/2018,,0.0,
4230133164,5/23/2018,258748.1677,360667.0,198637.0,,,H,,,,5/1/2018,,,,31.911182399999998,9957.366211,GOODNIGHT UNIT 1H,-103.52027890000001,22171.0,,,"EOG RESOURCES, INC.",,,,,Active,OIL,,,1/24/2018,,12410.0,1H
4230133353,5/28/2018,59036.49951,99777.0,42407.0,,,H,,,,5/1/2018,,,,31.67349243,11368.58105,UNIVERSITY 19 PW UNIT 1903H,-103.3946152,23007.0,,,SHELL WESTERN E&P,,,,,Active,OIL,WOLFCAMP,,1/6/2018,,11891.0,1903H
4230133353,,59036.49951,99777.0,42407.0,,,H,,,,5/1/2018,,,,31.67349243,11368.58105,UNIVERSITY 19 PW UNIT 1903H,-103.3946152,0.0,,,,,,,,Active,OIL,,,1/6/2018,,0.0,
4230133356,5/22/2017,216091.1694,207889.0,181443.0,,,H,,,,5/1/2018,,,,31.67354202,9347.086914,UNIVERSITY 19 PW UNIT,-103.3945923,0.0,,,SHELL WESTERN E&amp;P,,,,,Active,OIL,WOLFCAMP,,1/10/2018,,0.0,
4230133356,5/31/2018,216091.1694,207889.0,181443.0,,,H,,,,5/1/2018,,,,31.67354202,9347.086914,UNIVERSITY 19 PW UNIT,-103.3945923,20709.0,,,SHELL WESTERN E&P,,,,,Active,OIL,WOLFCAMP,,1/10/2018,,11606.0,1904H
4230133442,,184743.7136,241759.422,144450.469,,,H,,,,6/1/2018,,,,31.93166542,7267.532227,LUDEMAN I WC 1410H,-103.4268417,0.0,,,,,,,,Active,OIL,,,12/30/2017,,0.0,
4230133442,6/24/2018,184743.7136,241759.422,144450.469,,,H,,,,6/1/2018,,,,31.93166542,7267.532227,LUDEMAN I WC 1410H,-103.4268417,19823.0,,,COG OPERATING LLC,,,,,Active,OIL,,,12/30/2017,,12610.0,1410H
4230133431,3/16/2018,336884.50200000004,918513.0,183799.0,,,H,,,,3/1/2018,,,,31.95742035,8334.335938,COTTONWOOD 55-1-14 UNIT 2HR,-103.72916409999999,21694.0,,,ANADARKO E&P ONSHORE LLC,,,,,Active,OIL,WOLFCAMP,,12/1/2017,,12068.0,2HR
4230133431,,336884.50200000004,918513.0,183799.0,,,H,,,,3/1/2018,,,,31.95742035,8334.335938,COTTONWOOD 55-1-14 UNIT 2HR,-103.72916409999999,0.0,,,,,,,,Active,OIL,,,12/1/2017,,0.0,
4230133462,9/13/2018,170678.1709,499813.0,87376.0,,,H,,,,9/1/2018,,,,31.97031975,5340.688477000001,YMC 9 2H,-103.8684921,0.0,,,"WPX ENERGY PERMIAN, LLC",,,,,Active,OIL,WOLFCAMP,,1/14/2018,,0.0,2H
4230133462,9/13/2018,170678.1709,499813.0,87376.0,,,H,,,,9/1/2018,,,,31.97031975,5340.688477000001,YMC 9 2H,-103.8684921,16014.0,,,"WPX ENERGY PERMIAN, LLC",,,,,Active,OIL,WOLFCAMP,,1/14/2018,,11298.0,2H
4230133462,,170678.1709,499813.0,87376.0,,,H,,,,9/1/2018,,,,31.97031975,5340.688477000001,YMC 9 2H,-103.8684921,0.0,,,,,,,,Active,OIL,,,1/14/2018,,0.0,
4230133491,7/17/2018,123228.3389,311084.0,71381.0,,,H,,,,7/1/2018,,,,31.85304451,7529.925293000001,CYCLONE 54-2-15 UNIT 1H,-103.64061740000001,19006.0,,,ANADARKO E&P ONSHORE LLC,,,,,Active,OIL,WOLFCAMP,,5/12/2018,,11981.0,1H
4230133491,,123228.3389,311084.0,71381.0,,,H,,,,7/1/2018,,,,31.85304451,7529.925293000001,CYCLONE 54-2-15 UNIT 1H,-103.64061740000001,0.0,,,,,,,,Active,OIL,,,5/12/2018,,0.0,
4230133531,,191506.9961,444012.0,117505.0,,,H,,,,6/1/2018,,,,31.81779671,7789.063965,MURUS 55-2-30 LOV UNIT SW 1H,-103.801445,0.0,,,,,,,,Active,OIL,,,2/11/2018,,0.0,
4230133531,6/11/2018,191506.9961,444012.0,117505.0,,,H,,,,6/1/2018,,,,31.81779671,7789.063965,MURUS 55-2-30 LOV UNIT SW 1H,-103.801445,18566.0,,,SHELL WESTERN E&P,,,,,Active,OIL,,,2/11/2018,,11135.0,1H
4230133605,4/23/2018,,,,,,H,,,,,,,,31.7403717,4156.487305,WHEAT TRUST C27-4 LOV 2H,-103.4946747,0.0,,,SHELL WESTERN E&P,,,,,Active,OIL,WOLFCAMP,,3/28/2018,,0.0,2H
4230133605,1/19/2019,,,,,,H,,,,,,,,31.7403717,4156.487305,WHEAT TRUST C27-4 LOV 2H,-103.4946747,0.0,,,SHELL WESTERN E&P,,,,,Active,OIL,,,3/28/2018,,0.0,2H
4230133605,,,,,,,H,,,,,,,,31.7403717,4156.487305,WHEAT TRUST C27-4 LOV 2H,-103.4946747,0.0,,,,,,,,Active,OIL,,,3/28/2018,,0.0,
4230133631,9/2/2018,258549.4922,558135.0,165527.0,,,H,,,,9/1/2018,,,,31.83196259,10691.05469,LINK VJ RANCH 23-11 D,-103.73027040000001,21604.0,,,"EOG RESOURCES, INC.",,,,,Active,OIL,WOLFCAMP,,3/2/2018,,11392.0,4H
4230133631,,258549.4922,558135.0,165527.0,,,H,,,,9/1/2018,,,,31.83196259,10691.05469,LINK VJ RANCH 23-11 D,-103.73027040000001,0.0,,,,,,,,Active,OIL,,,3/2/2018,,0.0,
4230133635,,254805.66600000003,659212.0,144937.0,,,H,,,,6/1/2018,,,,31.85521317,8536.035156,LINK VJ RANCH 14-23 H 8H,-103.7207031,0.0,,,,,,,,Active,OIL,,,3/14/2018,,0.0,
4230133635,6/22/2018,254805.66600000003,659212.0,144937.0,,,H,,,,6/1/2018,,,,31.85521317,8536.035156,LINK VJ RANCH 14-23 H 8H,-103.7207031,19193.0,,,"EOG RESOURCES, INC.",,,,,Active,OIL,,,3/14/2018,,11550.0,8H
4230133652,,55394.66504,80146.0,42037.0,,,V,,,,11/1/2018,,,,31.77096748,1419.0,STATE 48 10,-103.50104520000001,0.0,,,,,,,,Active,OIL,,,2/3/2018,,0.0,
4230133652,2/19/2018,55394.66504,80146.0,42037.0,,,V,,,,11/1/2018,,,,31.77096748,1419.0,STATE 48 10,-103.50104520000001,0.0,,,"HEADINGTON ENERGY PARTNERS, LLC",,,,,Active,OIL,,,2/3/2018,,0.0,10
4230133632,9/4/2018,229777.5,501891.0,146129.0,,,H,,,,9/1/2018,,,,31.85494995,8446.125,LINK VJ RANCH 14-23 E 5H,-103.7257843,19027.0,,,"EOG RESOURCES, INC.",,,,,Active,OIL,WOLFCAMP,,3/2/2018,,11385.0,5H
4230133632,,229777.5,501891.0,146129.0,,,H,,,,9/1/2018,,,,31.85494995,8446.125,LINK VJ RANCH 14-23 E 5H,-103.7257843,0.0,,,,,,,,Active,OIL,,,3/2/2018,,0.0,
4230133634,9/3/2018,239236.3379,514316.0,153517.0,,,H,,,,9/1/2018,,,,31.85521317,8556.186523,LINK VJ RANCH 14-23 G 7H,-103.7208176,19191.0,,,"EOG RESOURCES, INC.",,,,,Active,OIL,WOLFCAMP,,3/11/2018,,11325.0,7H
4230133634,,239236.3379,514316.0,153517.0,,,H,,,,9/1/2018,,,,31.85521317,8556.186523,LINK VJ RANCH 14-23 G 7H,-103.7208176,0.0,,,,,,,,Active,OIL,,,3/11/2018,,0.0,
4230133630,8/30/2018,205190.6693,440752.0,131732.0,,,H,,,,8/1/2018,,,,31.83196259,10684.19141,LINK VJ RANCH 23-11 C,-103.7303848,21662.0,,,"EOG RESOURCES, INC.",,,,,Active,OIL,WOLFCAMP,,2/28/2018,,11441.0,3H
4230133630,,205190.6693,440752.0,131732.0,,,H,,,,8/1/2018,,,,31.83196259,10684.19141,LINK VJ RANCH 23-11 C,-103.7303848,0.0,,,,,,,,Active,OIL,,,2/28/2018,,0.0,
4230133699,10/11/2018,401025.3672,656834.0,291553.031,,,H,,,,10/1/2018,,,,31.968517300000002,11467.52246,SILVERTIP 76-7 UNIT A 5H,-103.59536740000001,23086.0,,,ANADARKO E&P ONSHORE LLC,,,,,Active,OIL,WOLFCAMP,,2/4/2018,,12445.0,5H
4230133699,,401025.3672,656834.0,291553.031,,,H,,,,10/1/2018,,,,31.968517300000002,11467.52246,SILVERTIP 76-7 UNIT A 5H,-103.59536740000001,0.0,,,,,,,,Active,OIL,,,2/4/2018,,0.0,
4230133699,4/15/2018,401025.3672,656834.0,291553.031,,,H,,,,10/1/2018,,,,31.968517300000002,11467.52246,SILVERTIP 76-7 UNIT A 5H,-103.59536740000001,0.0,,,ANADARKO E&P ONSHORE LLC,,,,,Active,OIL,,,2/4/2018,,0.0,5H
4230133708,8/21/2018,198845.9961,490992.0,117014.0,,,H,,,,8/1/2018,,,,31.95744896,10985.30664,SASSAFRAS 55-1-24 UNIT 2H,-103.71659090000001,21872.0,,,ANADARKO E&P ONSHORE LLC,,,,,Active,OIL,WOLFCAMP,,5/1/2018,,11751.0,2H
4230133708,,198845.9961,490992.0,117014.0,,,H,,,,8/1/2018,,,,31.95744896,10985.30664,SASSAFRAS 55-1-24 UNIT 2H,-103.71659090000001,0.0,,,,,,,,Active,OIL,,,5/1/2018,,0.0,
4230133711,,66046.16724,77587.0,53115.0,,,H,,,,3/1/2018,,,,31.83898354,5670.389647999999,RIPPIN WRANGLER C26-19 5H,-103.4484253,0.0,,,,,,,,Active,OIL,,,12/22/2017,,0.0,
4230133711,3/23/2018,66046.16724,77587.0,53115.0,,,H,,,,3/1/2018,,,,31.83898354,5670.389647999999,RIPPIN WRANGLER C26-19 5H,-103.4484253,16906.0,,,ANADARKO E&P ONSHORE LLC,,,,,Active,OIL,,,12/22/2017,,12523.0,5H
4230133698,,94720.16602,148111.0,70035.0,,,H,,,,12/1/2018,,,,31.968517300000002,11459.25586,SILVERTIP 76-7 UNIT A 4H,-103.59545899999999,0.0,,,,,,,,Active,OIL,,,1/1/2018,,0.0,
4230133698,2/3/2018,94720.16602,148111.0,70035.0,,,H,,,,12/1/2018,,,,31.968517300000002,11459.25586,SILVERTIP 76-7 UNIT A 4H,-103.59545899999999,0.0,,,ANADARKO E&P ONSHORE LLC,,,,,Active,OIL,,,1/1/2018,,0.0,4H
4230133698,12/6/2018,94720.16602,148111.0,70035.0,,,H,,,,12/1/2018,,,,31.968517300000002,11459.25586,SILVERTIP 76-7 UNIT A 4H,-103.59545899999999,23036.0,,,ANADARKO E&P ONSHORE LLC,,,,,Active,OIL,,,1/1/2018,,12431.0,4H
4230133730,,180170.33399999997,491768.0,98209.0,,,H,,,,5/1/2018,,,,31.99947357,4929.478027,ZUMA 3 B203CN,-103.95001979999999,0.0,,,,,,,,Active,OIL,,,2/2/2018,,0.0,
4230133730,5/17/2018,180170.33399999997,491768.0,98209.0,,,H,,,,5/1/2018,,,,31.99947357,4929.478027,ZUMA 3 B203CN,-103.95001979999999,13465.0,,,MEWBOURNE OIL COMPANY,,,,,Active,OIL,,,2/2/2018,,8984.0,B203CN
4230133739,,36458.501339999995,51903.0,27808.0,,,H,,,,1/1/2019,,,,31.77993011,10273.74023,STATE-JUDGE 48-3 WS 1H,-103.5119095,0.0,,,,,,,,Active,OIL,,,5/17/2018,,0.0,
4230133739,6/19/2018,36458.501339999995,51903.0,27808.0,,,H,,,,1/1/2019,,,,31.77993011,10273.74023,STATE-JUDGE 48-3 WS 1H,-103.5119095,0.0,,,"HEADINGTON ENERGY PARTNERS, LLC",,,,,Active,OIL,,,5/17/2018,,0.0,1H
4230133731,,473783.9883,1677756.0,194158.0,,,H,,,,5/1/2018,,,,31.99947357,4923.068848,ZUMA 3 W101CN,-103.9496918,0.0,,,,,,,,Active,OIL,,,12/7/2017,,0.0,
4230133731,5/17/2018,473783.9883,1677756.0,194158.0,,,H,,,,5/1/2018,,,,31.99947357,4923.068848,ZUMA 3 W101CN,-103.9496918,15025.0,,,MEWBOURNE OIL COMPANY,,,,,Active,OIL,,,12/7/2017,,10443.0,W101CN
4230133677,4/30/2018,354843.8268,872453.0,209435.0,,,H,,,,4/1/2018,,,,31.68538094,6483.11084,WOLF 80-TTT-B33-WF SA 207H,-103.61159520000001,17810.0,,,MATADOR PRODUCTION COMPANY,,,,,Active,OIL,WOLFCAMP,,2/5/2018,,10887.0,207H
4230133677,,354843.8268,872453.0,209435.0,,,H,,,,4/1/2018,,,,31.68538094,6483.11084,WOLF 80-TTT-B33-WF SA 207H,-103.61159520000001,0.0,,,,,,,,Active,OIL,,,2/5/2018,,0.0,
4230133724,5/30/2018,143610.501,175473.0,114365.0,,,H,,,,6/1/2018,,,,31.93709755,5794.286133,BRUNSON F 1323H,-103.4898834,17999.0,,,COG OPERATING LLC,,,,,Active,OIL,WOLFCAMP,,1/11/2018,,13029.0,1323H
4230133724,,143610.501,175473.0,114365.0,,,H,,,,6/1/2018,,,,31.93709755,5794.286133,BRUNSON F 1323H,-103.4898834,0.0,,,,,,,,Active,OIL,,,1/11/2018,,0.0,
4230133753,4/11/2018,89143.99918,438036.0,16138.0,,,H,,,,4/1/2018,,,,31.95739555,10964.1748,POPLAR 55-1-24 UNIT 1H,-103.7023926,0.0,,,ANADARKO E&P ONSHORE LLC,,,,,Active,OIL,WOLFCAMP,,12/21/2017,,0.0,1H
4230133753,4/11/2018,89143.99918,438036.0,16138.0,,,H,,,,4/1/2018,,,,31.95739555,10964.1748,POPLAR 55-1-24 UNIT 1H,-103.7023926,21975.0,,,ANADARKO E&P ONSHORE LLC,,,,,Active,OIL,,,12/21/2017,,11856.0,1H
4230133753,,89143.99918,438036.0,16138.0,,,H,,,,4/1/2018,,,,31.95739555,10964.1748,POPLAR 55-1-24 UNIT 1H,-103.7023926,0.0,,,,,,,,Active,OIL,,,12/21/2017,,0.0,
4230133748,,2497.333252,2432.0,2092.0,,,H,,,,2/1/2019,,,,31.78001022,10292.33984,STATE-JUDGE 48-3 WS V 5H,-103.50535579999999,0.0,,,,,,,,Active,OIL,,,2/22/2018,,0.0,
4230133748,4/18/2018,2497.333252,2432.0,2092.0,,,H,,,,2/1/2019,,,,31.78001022,10292.33984,STATE-JUDGE 48-3 WS V 5H,-103.50535579999999,0.0,,,"HEADINGTON ENERGY PARTNERS, LLC",,,,,Active,OIL,,,2/22/2018,,0.0,5H
4230133790,,103925.83300000001,109979.0,85596.0,,,H,,,,6/1/2018,,,,31.81805801,10924.38281,MUSTANG 28-21 UNIT 2H,-103.3645782,0.0,,,,,,,,Active,OIL,,,2/18/2018,,0.0,
4230133790,6/13/2018,103925.83300000001,109979.0,85596.0,,,H,,,,6/1/2018,,,,31.81805801,10924.38281,MUSTANG 28-21 UNIT 2H,-103.3645782,22477.0,,,ANADARKO E&P ONSHORE LLC,,,,,Active,OIL,,,2/18/2018,,12416.0,2H
4230133756,,229374.6699,436462.0,156631.0,,,H,,,,4/1/2018,,,,31.91200066,5076.924805,Z&T 42 E006,-103.69098659999999,0.0,,,,,,,,Active,OIL,,,12/19/2017,,0.0,
4230133756,4/5/2018,229374.6699,436462.0,156631.0,,,H,,,,4/1/2018,,,,31.91200066,5076.924805,Z&T 42 E006,-103.69098659999999,14833.0,,,"Rosehill Operating Company, LLC",,,,,Active,OIL,,,12/19/2017,,9937.0,E006
4230133755,,93516.49902,207555.0,58924.0,,,H,,,,2/1/2018,,,,31.99954414,5162.598145,STATE PATHFINDER 7 38H,-103.6289902,0.0,,,,,,,,Active,OIL,,,12/27/2017,,0.0,
4230133755,2/14/2018,93516.49902,207555.0,58924.0,,,H,,,,2/1/2018,,,,31.99954414,5162.598145,STATE PATHFINDER 7 38H,-103.6289902,16730.0,,,"EOG RESOURCES, INC.",,,,,Active,OIL,,,12/27/2017,,12190.0,38H
4230133792,5/31/2018,166254.1797,289098.9,118071.031,,,H,,,,5/1/2018,,,,31.95575333,5075.600098,Z&T 20 D001,-103.6771393,16229.0,,,"ROSEHILL OPERATING COMPANY, LLC",,,,,Active,OIL,BONE SPRING,,1/8/2018,,11373.0,D001
4230133792,12/6/2018,166254.1797,289098.9,118071.031,,,H,,,,5/1/2018,,,,31.95575333,5075.600098,Z&T 20 D001,-103.6771393,0.0,,,"ROSEHILL OPERATING COMPANY, LLC",,,,,Active,OIL,BONE SPRING,,1/8/2018,,0.0,D001
4230133792,,166254.1797,289098.9,118071.031,,,H,,,,5/1/2018,,,,31.95575333,5075.600098,Z&T 20 D001,-103.6771393,0.0,,,,,,,,Active,OIL,,,1/8/2018,,0.0,
4230133759,,229428.832,436433.0,156690.0,,,H,,,,4/1/2018,,,,31.91200256,5070.583496,Z&T 42 G009,-103.6856689,0.0,,,,,,,,Active,OIL,,,1/25/2018,,0.0,
4230133759,4/5/2018,229428.832,436433.0,156690.0,,,H,,,,4/1/2018,,,,31.91200256,5070.583496,Z&T 42 G009,-103.6856689,14895.0,,,"Rosehill Operating Company, LLC",,,,,Active,OIL,,,1/25/2018,,10361.0,G009
4230133794,,130827.0439,298610.3,81058.66,,,H,,,,6/1/2018,,,,31.95575333,5069.500977000001,Z&T 20 C001,-103.67724609999999,0.0,,,,,,,,Active,OIL,,,1/9/2018,,0.0,
4230133794,6/1/2018,130827.0439,298610.3,81058.66,,,H,,,,6/1/2018,,,,31.95575333,5069.500977000001,Z&T 20 C001,-103.67724609999999,0.0,,,"ROSEHILL OPERATING COMPANY, LLC",,,,,Active,OIL,,,1/9/2018,,0.0,C001
4230133794,11/16/2018,130827.0439,298610.3,81058.66,,,H,,,,6/1/2018,,,,31.95575333,5069.500977000001,Z&T 20 C001,-103.67724609999999,16799.0,,,"ROSEHILL OPERATING COMPANY, LLC",,,,,Active,OIL,,,1/9/2018,,12253.0,C001
4230133758,,229428.0,436446.0,156687.0,,,H,,,,4/1/2018,,,,31.91200066,5111.582031,Z&T 42 F005,-103.6909103,0.0,,,,,,,,Active,OIL,,,1/4/2018,,0.0,
4230133758,4/5/2018,229428.0,436446.0,156687.0,,,H,,,,4/1/2018,,,,31.91200066,5111.582031,Z&T 42 F005,-103.6909103,14468.0,,,"Rosehill Operating Company, LLC",,,,,Active,OIL,,,1/4/2018,,10189.0,F005
4230133814,1/13/2019,314304.3281,969410.0,152736.0,,,H,,,,9/1/2018,,,,31.96998787,10907.68945,CBR 9-4B 2H,-103.8684998,0.0,,,"WPX ENERGY PERMIAN, LLC",,,,,Active,OIL,WOLFCAMP,,1/10/2018,,0.0,2H
4230133814,,314304.3281,969410.0,152736.0,,,H,,,,9/1/2018,,,,31.96998787,10907.68945,CBR 9-4B 2H,-103.8684998,0.0,,,,,,,,Active,OIL,,,1/10/2018,,0.0,
4230133814,9/12/2018,314304.3281,969410.0,152736.0,,,H,,,,9/1/2018,,,,31.96998787,10907.68945,CBR 9-4B 2H,-103.8684998,0.0,,,"WPX ENERGY PERMIAN, LLC",,,,,Active,OIL,,,1/10/2018,,0.0,2H
4230133814,9/12/2018,314304.3281,969410.0,152736.0,,,H,,,,9/1/2018,,,,31.96998787,10907.68945,CBR 9-4B 2H,-103.8684998,21473.0,,,"WPX ENERGY PERMIAN, LLC",,,,,Active,OIL,,,1/10/2018,,11426.0,2H
4230133793,12/4/2018,137632.6006,295282.3,88418.88,,,H,,,,6/1/2018,,,,31.95575333,5107.068848,Z&T 20 B002,-103.67736049999999,16459.0,,,"ROSEHILL OPERATING COMPANY, LLC",,,,,Active,OIL,WOLFCAMP,,1/8/2018,,11603.0,B002
4230133793,,137632.6006,295282.3,88418.88,,,H,,,,6/1/2018,,,,31.95575333,5107.068848,Z&T 20 B002,-103.67736049999999,0.0,,,,,,,,Active,OIL,,,1/8/2018,,0.0,
4230133793,6/5/2018,137632.6006,295282.3,88418.88,,,H,,,,6/1/2018,,,,31.95575333,5107.068848,Z&T 20 B002,-103.67736049999999,0.0,,,"ROSEHILL OPERATING COMPANY, LLC",,,,,Active,OIL,,,1/8/2018,,0.0,B002
4230133813,8/10/2018,217033.6641,540634.0,126928.0,,,H,,,,8/1/2018,,,,31.91204643,4922.233886999999,KENTZEL STATE 42 W101CN,-103.79856109999999,15785.0,,,MEWBOURNE OIL COMPANY,,,,,Active,OIL,WOLFCAMP,,3/27/2018,,11238.0,W101CN
4230133813,,217033.6641,540634.0,126928.0,,,H,,,,8/1/2018,,,,31.91204643,4922.233886999999,KENTZEL STATE 42 W101CN,-103.79856109999999,0.0,,,,,,,,Active,OIL,,,3/27/2018,,0.0,
4230133791,9/13/2018,100347.1655,94471.0,84602.0,,,H,,,,9/1/2018,,,,31.81803322,10924.70605,MUSTANG 28-21 UNIT 3H,-103.3646698,22907.0,,,ANADARKO E&P ONSHORE LLC,,,,,Active,OIL,WOLFCAMP,,3/2/2018,,12814.0,3H
4230133791,5/30/2018,100347.1655,94471.0,84602.0,,,H,,,,9/1/2018,,,,31.81803322,10924.70605,MUSTANG 28-21 UNIT 3H,-103.3646698,0.0,,,Anadarko Petroleum Corporation,,,,,Active,OIL,,,3/2/2018,,0.0,
4230133810,,102254.8359,253523.0,60001.0,,,H,,,,5/1/2018,,,,31.91368484,8317.161133,EBONY 55-1-40 UNIT 3H,-103.7671127,0.0,,,,,,,,Active,OIL,,,3/8/2018,,0.0,
4230133810,5/6/2018,102254.8359,253523.0,60001.0,,,H,,,,5/1/2018,,,,31.91368484,8317.161133,EBONY 55-1-40 UNIT 3H,-103.7671127,18803.0,,,ANADARKO E&P ONSHORE LLC,,,,,Active,OIL,,,3/8/2018,,11387.0,3H
4230133815,9/15/2018,375814.4922,1139091.0,185966.0,,,H,,,,9/1/2018,,,,31.97005653,10844.78809,CBR 9-4A 1H,-103.8684921,0.0,,,"WPX ENERGY PERMIAN, LLC",,,,,Active,OIL,WOLFCAMP,,1/12/2018,,0.0,1H
4230133815,1/8/2019,375814.4922,1139091.0,185966.0,,,H,,,,9/1/2018,,,,31.97005653,10844.78809,CBR 9-4A 1H,-103.8684921,0.0,,,"WPX ENERGY PERMIAN, LLC",,,,,Active,OIL,WOLFCAMP,,1/12/2018,,0.0,1H
4230133815,9/15/2018,375814.4922,1139091.0,185966.0,,,H,,,,9/1/2018,,,,31.97005653,10844.78809,CBR 9-4A 1H,-103.8684921,21160.0,,,"WPX ENERGY PERMIAN, LLC",,,,,Active,OIL,WOLFCAMP,,1/12/2018,,11036.0,1H
4230133815,,375814.4922,1139091.0,185966.0,,,H,,,,9/1/2018,,,,31.97005653,10844.78809,CBR 9-4A 1H,-103.8684921,0.0,,,,,,,,Active,OIL,,,1/12/2018,,0.0,
4230133764,11/3/2018,199307.3281,742724.0,75520.0,,,H,,,,11/1/2018,,,,31.68533516,7403.73877,WOLF 80-TTT-B33-WF SA 208H,-103.61151890000001,0.0,,,Matador Production Company,,,,,Active,OIL,,,7/15/2018,,0.0,
4230133606,,313277.834,850433.0,171539.0,,,H,,,,9/1/2018,,,,31.97019577,10780.64746,CBR 9-4M 13H,-103.8684921,0.0,,,,,,,,Active,OIL,,,1/6/2018,,0.0,
4230133606,9/18/2018,313277.834,850433.0,171539.0,,,H,,,,9/1/2018,,,,31.97019577,10780.64746,CBR 9-4M 13H,-103.8684921,0.0,,,"WPX ENERGY PERMIAN, LLC",,,,,Active,OIL,,,1/6/2018,,0.0,13H
4230133606,9/19/2018,313277.834,850433.0,171539.0,,,H,,,,9/1/2018,,,,31.97019577,10780.64746,CBR 9-4M 13H,-103.8684921,20204.0,,,"WPX ENERGY PERMIAN, LLC",,,,,Active,OIL,,,1/6/2018,,10346.0,13H
4230133606,1/12/2019,313277.834,850433.0,171539.0,,,H,,,,9/1/2018,,,,31.97019577,10780.64746,CBR 9-4M 13H,-103.8684921,0.0,,,"WPX ENERGY PERMIAN, LLC",,,,,Active,OIL,,,1/6/2018,,0.0,13H
