,API,Block,Completion_Date,Cum_BOE,Cum_Gas,Cum_Oil,Cum_water,Daily_Gas,Daily_Oil,Drilling_Type,Field,First_Month_Gas,First_Month_Oil,First_Production_Day,Gas_Gravity,Last_Flow_Pressure,Last_Test_Date,Lat,Lateral Length,Lease_Name,Long,Lower_Perforation,Months_Produced,Oil_Gravity,Operator,Peak_BOE,Peak_Gas,Peak_Oil,Perforated_Interval_Length,Production_Status,Production_Type,Production_type,Reservoir,STATUS,Section,Spud_Date,TD,TVD,Upper_Perforation,Well_Count,Well_Number,operator ,well profile 
261,4230133830,,7/31/2018,,668841.0,122201.0,743742.0,,,HORIZONTAL,,,,7/1/2018,,,,31.66691017,10144.7666,AGGIE UNIT 75-67-66 601H,-103.57930759999999,20642.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,3/1/2018,,,11040.0,,601H,ENERGEN RESOURCES CORPORATION,HORIZONTAL
262,4230133830,,,,668841.0,122201.0,743742.0,,,HORIZONTAL,,,,7/1/2018,,,,31.66691017,10144.7666,AGGIE UNIT 75-67-66 601H,-103.57930759999999,0.0,,,,,,,,Active,OIL,,,Active,,3/1/2018,,,0.0,,,,HORIZONTAL
263,4230133850,,5/25/2018,,270119.0,175495.0,246376.0,,,HORIZONTAL,,,,5/1/2018,,,,31.96389008,10277.53906,QUANAH PARKER A UNIT 8H,-103.44673159999999,22790.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,2/13/2018,,,12907.0,,8H,"EOG RESOURCES, INC.",HORIZONTAL
264,4230133850,,,,270119.0,175495.0,246376.0,,,HORIZONTAL,,,,5/1/2018,,,,31.96389008,10277.53906,QUANAH PARKER A UNIT 8H,-103.44673159999999,0.0,,,,,,,,Active,OIL,,,Active,,2/13/2018,,,0.0,,,,HORIZONTAL
265,4230133853,,5/31/2018,,340383.1,234910.0,1144185.0,,,HORIZONTAL,,,,5/1/2018,,,,31.96304512,10256.68555,QUANAH PARKER A UNIT 11H,-103.450058,22681.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,2/11/2018,,,12702.0,,11H,"EOG RESOURCES, INC.",HORIZONTAL
266,4230133853,,,,340383.1,234910.0,1144185.0,,,HORIZONTAL,,,,5/1/2018,,,,31.96304512,10256.68555,QUANAH PARKER A UNIT 11H,-103.450058,0.0,,,,,,,,Active,OIL,,,Active,,2/11/2018,,,0.0,,,,HORIZONTAL
267,4230133841,,9/15/2018,,1620206.0,259211.0,1206816.0,,,HORIZONTAL,,,,9/1/2018,,,,31.97019768,10794.9043,CBR 9-4C 3H,-103.86109920000001,0.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,2/9/2018,,,0.0,,3H,"WPX ENERGY PERMIAN, LLC",HORIZONTAL
268,4230133841,,9/15/2018,,1620206.0,259211.0,1206816.0,,,HORIZONTAL,,,,9/1/2018,,,,31.97019768,10794.9043,CBR 9-4C 3H,-103.86109920000001,21221.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,2/9/2018,,,11101.0,,3H,"WPX ENERGY PERMIAN, LLC",HORIZONTAL
269,4230133841,,,,1620206.0,259211.0,1206816.0,,,HORIZONTAL,,,,9/1/2018,,,,31.97019768,10794.9043,CBR 9-4C 3H,-103.86109920000001,0.0,,,,,,,,Active,OIL,,,Active,,2/9/2018,,,0.0,,,,HORIZONTAL
270,4230133847,,,,131095.0,105930.0,639637.0,,,HORIZONTAL,,,,6/1/2018,,,,31.79608154,4873.246582,LIZZY 26 1H,-103.3335953,0.0,,,,,,,,Active,OIL,,,Active,,2/5/2018,,,0.0,,,,HORIZONTAL
271,4230133847,,6/1/2018,,131095.0,105930.0,639637.0,,,HORIZONTAL,,,,6/1/2018,,,,31.79608154,4873.246582,LIZZY 26 1H,-103.3335953,0.0,,,,,,,,Active,OIL,,,Active,,2/5/2018,,,0.0,,1H,,HORIZONTAL
272,4230133847,,6/1/2018,,131095.0,105930.0,639637.0,,,HORIZONTAL,,,,6/1/2018,,,,31.79608154,4873.246582,LIZZY 26 1H,-103.3335953,16779.0,,,,,,,,Active,OIL,,,Active,,2/5/2018,,,12249.0,,1H,WPX Energy,HORIZONTAL
273,4230133827,,7/23/2018,,63738.0,44032.0,303908.0,,,HORIZONTAL,,,,7/1/2018,,,,31.73910332,7521.925293000001,YELLOWJACKET UL UNIT 19-3 13H,-103.42687990000002,19096.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,3/17/2018,,,12168.0,,13H,ANADARKO E&P ONSHORE LLC,HORIZONTAL
274,4230133827,,,,63738.0,44032.0,303908.0,,,HORIZONTAL,,,,7/1/2018,,,,31.73910332,7521.925293000001,YELLOWJACKET UL UNIT 19-3 13H,-103.42687990000002,0.0,,,,,,,,Active,OIL,,,Active,,3/17/2018,,,0.0,,,,HORIZONTAL
275,4230133828,,7/9/2018,,44335.0,24843.0,143667.0,,,HORIZONTAL,,,,7/1/2018,,,,31.83579254,4855.73584,CORSAIR C26-20 4H,-103.4685364,16752.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,3/3/2018,,,12250.0,,4H,ANADARKO E&P ONSHORE LLC,HORIZONTAL
276,4230133828,,,,44335.0,24843.0,143667.0,,,HORIZONTAL,,,,7/1/2018,,,,31.83579254,4855.73584,CORSAIR C26-20 4H,-103.4685364,0.0,,,,,,,,Active,OIL,,,Active,,3/3/2018,,,0.0,,,,HORIZONTAL
277,4230133833,,,,,,,,,HORIZONTAL,,,,,,,,31.82078171,5359.32666,RUDD DRAW 29-3 11H,-103.4606934,0.0,,,,,,,,Approved Permit,PERMIT,,,Approved Permit,,2/8/2019,,,0.0,,,,HORIZONTAL
278,4230133829,,8/10/2018,,610630.0,144278.0,547794.0,,,HORIZONTAL,,,,8/1/2018,,,,31.91204643,4924.187988000001,KENTZEL STATE 42 W102CN,-103.7984009,15970.0,,,,,,,,Active,,,WOLFCAMP,Active,,3/3/2018,,,11346.0,,W102CN,MEWBOURNE OIL COMPANY,HORIZONTAL
279,4230133829,,,,610630.0,144278.0,547794.0,,,HORIZONTAL,,,,8/1/2018,,,,31.91204643,4924.187988000001,KENTZEL STATE 42 W102CN,-103.7984009,0.0,,,,,,,,Active,,,,Active,,3/3/2018,,,0.0,,,,HORIZONTAL
280,4230133834,,,,,,,,,HORIZONTAL,,,,,,,,31.82081413,5356.525390999999,RUDD DRAW 29-3 12H,-103.4605713,0.0,,,,,,,,Approved Permit,OIL,,,Approved Permit,,2/22/2019,,,0.0,,,,HORIZONTAL
281,4230133843,,9/26/2018,,961639.0,154024.0,0.0,,,HORIZONTAL,,,,9/1/2018,,,,31.97006035,10823.2334,CBR 9-4E 5H,-103.86109920000001,21191.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,2/14/2018,,,11087.0,,5H,"WPX ENERGY PERMIAN, LLC",HORIZONTAL
282,4230133843,,1/10/2019,,961639.0,154024.0,0.0,,,HORIZONTAL,,,,9/1/2018,,,,31.97006035,10823.2334,CBR 9-4E 5H,-103.86109920000001,0.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,2/14/2018,,,0.0,,5H,"WPX ENERGY PERMIAN, LLC",HORIZONTAL
283,4230133843,,9/26/2018,,961639.0,154024.0,0.0,,,HORIZONTAL,,,,9/1/2018,,,,31.97006035,10823.2334,CBR 9-4E 5H,-103.86109920000001,0.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,2/14/2018,,,0.0,,5H,"WPX ENERGY PERMIAN, LLC",HORIZONTAL
284,4230133843,,,,961639.0,154024.0,0.0,,,HORIZONTAL,,,,9/1/2018,,,,31.97006035,10823.2334,CBR 9-4E 5H,-103.86109920000001,0.0,,,,,,,,Active,OIL,,,Active,,2/14/2018,,,0.0,,,,HORIZONTAL
285,4230133852,,5/31/2018,,215267.0,141429.625,590045.0,,,HORIZONTAL,,,,5/1/2018,,,,31.96295738,10287.45117,QUANAH PARKER A UNIT 10H,-103.4500275,22828.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,2/10/2018,,,12849.0,,10H,"EOG RESOURCES, INC.",HORIZONTAL
286,4230133852,,,,215267.0,141429.625,590045.0,,,HORIZONTAL,,,,5/1/2018,,,,31.96295738,10287.45117,QUANAH PARKER A UNIT 10H,-103.4500275,0.0,,,,,,,,Active,OIL,,,Active,,2/10/2018,,,0.0,,,,HORIZONTAL
287,4230133826,,7/30/2018,,144444.0,95540.0,649281.0,,,HORIZONTAL,,,,7/1/2018,,,,31.73907471,7503.224120999999,YELLOWJACKET UL UNIT 19-3 12H,-103.4269714,18240.0,,,,,,,,Active,OIL,,BONE SPRING,Active,,3/26/2018,,,11956.0,,12H,ANADARKO E&P ONSHORE LLC,HORIZONTAL
288,4230133826,,,,144444.0,95540.0,649281.0,,,HORIZONTAL,,,,7/1/2018,,,,31.73907471,7503.224120999999,YELLOWJACKET UL UNIT 19-3 12H,-103.4269714,0.0,,,,,,,,Active,OIL,,,Active,,3/26/2018,,,0.0,,,,HORIZONTAL
289,4230133831,,,,,,,,,HORIZONTAL,,,,,,,,31.82016563,5360.844727000001,RUDD DRAW 29-3 10H,-103.4629593,0.0,,,,,,,,Approved Permit,PERMIT,,,Approved Permit,,11/30/2018,,,0.0,,,,HORIZONTAL
290,4230133824,,,,5335.0,965.0,0.0,,,HORIZONTAL,,,,3/1/2018,,,,31.94596481,5397.892578,BOYD 11 1WB,-103.3394012,0.0,,,,,,,,OPEN SHUT IN,,,,OPEN SHUT IN,,3/9/2018,,,0.0,,,,HORIZONTAL
291,4230133842,,,,1002495.0,147140.0,551993.0,,,HORIZONTAL,,,,9/1/2018,,,,31.97012901,10799.50488,CBR 9-4D 4H,-103.86109920000001,0.0,,,,,,,,Active,OIL,,,Active,,2/12/2018,,,0.0,,,,HORIZONTAL
292,4230133842,,9/18/2018,,1002495.0,147140.0,551993.0,,,HORIZONTAL,,,,9/1/2018,,,,31.97012901,10799.50488,CBR 9-4D 4H,-103.86109920000001,21409.0,,,,,,,,Active,OIL,,,Active,,2/12/2018,,,11276.0,,4H,"WPX ENERGY PERMIAN, LLC",HORIZONTAL
293,4230133842,,9/18/2018,,1002495.0,147140.0,551993.0,,,HORIZONTAL,,,,9/1/2018,,,,31.97012901,10799.50488,CBR 9-4D 4H,-103.86109920000001,0.0,,,,,,,,Active,OIL,,,Active,,2/12/2018,,,0.0,,4H,"WPX ENERGY PERMIAN, LLC",HORIZONTAL
294,4230133823,,3/11/2018,,2931.0,448.0,0.0,,,HORIZONTAL,,,,3/1/2018,,,,31.94598198,5397.794922,BOYD 11 1WX,-103.3393402,0.0,,,,,,,,OPEN SHUT IN,,,WOLFCAMP,OPEN SHUT IN,,3/9/2018,,,0.0,,1WX,OASIS PETROLEUM PERMIAN LLC,HORIZONTAL
295,4230133823,,,,2931.0,448.0,0.0,,,HORIZONTAL,,,,3/1/2018,,,,31.94598198,5397.794922,BOYD 11 1WX,-103.3393402,0.0,,,,,,,,OPEN SHUT IN,,,,OPEN SHUT IN,,3/9/2018,,,0.0,,,,HORIZONTAL
296,4230133837,,,,,,,,,VERTICAL,,,,,,,,31.78236008,635.0,JOHNSON 54-2-40 LOV 2D,-103.6641464,0.0,,,,,,,,Active,INJECTION,,,Active,,6/5/2018,,,0.0,,,,VERTICAL
297,4230133837,,6/29/2018,,,,,,,VERTICAL,,,,,,,,31.78236008,635.0,JOHNSON 54-2-40 LOV 2D,-103.6641464,7565.0,,,,,,,,Active,INJECTION,,,Active,,6/5/2018,,,4102.0,,2D,SHELL WESTERN E&P,VERTICAL
298,4230133832,,,,,,,,,HORIZONTAL,,,,,,,,31.911182399999998,9963.213867,GOODNIGHT UNIT 6H,-103.52005770000001,0.0,,,,,,,,Approved Permit,,,,Approved Permit,,1/22/2018,,,0.0,,,,HORIZONTAL
299,4230133821,,,,127112.0,93956.0,301413.0,,,HORIZONTAL,,,,11/1/2018,,,,31.94340515,7369.855469,CROCKETT REESE STATE UNIT B 2406H,-103.45834350000001,0.0,,,,,,,,Active,,,,Active,,4/19/2018,,,0.0,,,,HORIZONTAL
300,4230133821,,11/2/2018,,127112.0,93956.0,301413.0,,,HORIZONTAL,,,,11/1/2018,,,,31.94340515,7369.855469,CROCKETT REESE STATE UNIT B 2406H,-103.45834350000001,19900.0,,,,,,,,Active,,,,Active,,4/19/2018,,,13039.0,,2406H,COG OPERATING LLC,HORIZONTAL
301,4230133825,,6/9/2018,,258487.0,90426.0,593186.0,,,HORIZONTAL,,,,6/1/2018,,,,31.70214081,8070.742676000001,UNIVERSITY 19-7 A 1H,-103.4552307,18794.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,2/24/2018,,,11969.0,,1H,ANADARKO E&P ONSHORE LLC,HORIZONTAL
302,4230133825,,,,258487.0,90426.0,593186.0,,,HORIZONTAL,,,,6/1/2018,,,,31.70214081,8070.742676000001,UNIVERSITY 19-7 A 1H,-103.4552307,0.0,,,,,,,,Active,OIL,,,Active,,2/24/2018,,,0.0,,,,HORIZONTAL
303,4230133154,,,,263442.0,169850.0,423945.0,,,HORIZONTAL,,,,1/1/2019,,,,31.9426136,10958.82031,ST. LUCIA 76 2833 1H,-103.55901340000001,0.0,,,,,,,,Active,OIL,,,Active,,1/22/2018,,,0.0,,,,HORIZONTAL
304,4230133154,,5/7/2018,,263442.0,169850.0,423945.0,,,HORIZONTAL,,,,1/1/2019,,,,31.9426136,10958.82031,ST. LUCIA 76 2833 1H,-103.55901340000001,0.0,,,,,,,,Active,OIL,,,Active,,1/22/2018,,,0.0,,1H,XTO ENERGY INC.,HORIZONTAL
305,4230133154,,1/7/2019,,263442.0,169850.0,423945.0,,,HORIZONTAL,,,,1/1/2019,,,,31.9426136,10958.82031,ST. LUCIA 76 2833 1H,-103.55901340000001,20483.0,,,,,,,,Active,OIL,,,Active,,1/22/2018,,,12493.0,,1H,XTO ENERGY INC.,HORIZONTAL
306,4230133153,,12/16/2018,,226469.0,174596.0,705016.0,,,HORIZONTAL,,,,12/1/2018,,,,31.94213104,10783.8623,ST. LUCIA 76 2833 22H,-103.5627365,22337.0,,,,,,,,Active,PERMIT,,WOLFCAMP,Active,,2/16/2018,,,12350.0,,22H,XTO ENERGY INC.,HORIZONTAL
307,4230133153,,,,226469.0,174596.0,705016.0,,,HORIZONTAL,,,,12/1/2018,,,,31.94213104,10783.8623,ST. LUCIA 76 2833 22H,-103.5627365,0.0,,,,,,,,Active,PERMIT,,,Active,,2/16/2018,,,0.0,,,,HORIZONTAL
308,4230133153,,6/12/2018,,226469.0,174596.0,705016.0,,,HORIZONTAL,,,,12/1/2018,,,,31.94213104,10783.8623,ST. LUCIA 76 2833 22H,-103.5627365,0.0,,,,,,,,Active,PERMIT,,,Active,,2/16/2018,,,0.0,,22H,XTO ENERGY INC.,HORIZONTAL
309,4230133851,,5/25/2018,,324542.0,222483.0,928193.0,,,HORIZONTAL,,,,5/1/2018,,,,31.96386147,10286.40039,QUANAH PARKER A UNIT 9H,-103.4468307,22627.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,2/14/2018,,,12744.0,,9H,"EOG RESOURCES, INC.",HORIZONTAL
310,4230133851,,,,324542.0,222483.0,928193.0,,,HORIZONTAL,,,,5/1/2018,,,,31.96386147,10286.40039,QUANAH PARKER A UNIT 9H,-103.4468307,0.0,,,,,,,,Active,OIL,,,Active,,2/14/2018,,,0.0,,,,HORIZONTAL
311,4230133854,,,,,,,,,HORIZONTAL,,,,,,,,31.911182399999998,9962.483398,GOODNIGHT UNIT 6HR,-103.5200043,0.0,,,,,,,,Approved Permit,,,,Approved Permit,,1/28/2018,,,0.0,,,,HORIZONTAL
312,4230133820,,,,102497.0,68836.0,731160.0,,,HORIZONTAL,,,,11/1/2018,,,,31.94337273,7369.134765999999,CROCKETT REESE STATE UNIT B 2405H,-103.45847320000001,0.0,,,,,,,,Active,PERMIT,,,Active,,3/4/2018,,,0.0,,,,HORIZONTAL
313,4230133820,,11/21/2018,,102497.0,68836.0,731160.0,,,HORIZONTAL,,,,11/1/2018,,,,31.94337273,7369.134765999999,CROCKETT REESE STATE UNIT B 2405H,-103.45847320000001,19493.0,,,,,,,,Active,PERMIT,,,Active,,3/4/2018,,,12353.0,,2405H,COG OPERATING LLC,HORIZONTAL
314,4230133798,,,,,,,,,HORIZONTAL,,,,,,,,31.84113312,11028.342770000001,VJ RANCH-LINK 55-2-21 LOV 1H,-103.76589200000001,0.0,,,,,,,,Active,PERMIT,,,Active,,3/4/2018,,,0.0,,,,HORIZONTAL
315,4230133798,,8/21/2018,,,,,,,HORIZONTAL,,,,,,,,31.84113312,11028.342770000001,VJ RANCH-LINK 55-2-21 LOV 1H,-103.76589200000001,21450.0,,,,,,,,Active,PERMIT,,,Active,,3/4/2018,,,11414.0,,1H,SHELL WESTERN E&P,HORIZONTAL
316,4230133798,,8/21/2018,,,,,,,HORIZONTAL,,,,,,,,31.84113312,11028.342770000001,VJ RANCH-LINK 55-2-21 LOV 1H,-103.76589200000001,0.0,,,,,,,,Active,PERMIT,,,Active,,3/4/2018,,,0.0,,1H,SHELL WESTERN E&P,HORIZONTAL
317,4230133754,,,,295687.0,164098.0,1552877.0,,,HORIZONTAL,,,,4/1/2018,,,,31.96869278,11418.93359,SILVERTIP UNIT Z 2H,-103.49389649999999,0.0,,,,,,,,Active,OIL,,,Active,,1/13/2018,,,0.0,,,,HORIZONTAL
318,4230133754,,4/5/2018,,295687.0,164098.0,1552877.0,,,HORIZONTAL,,,,4/1/2018,,,,31.96869278,11418.93359,SILVERTIP UNIT Z 2H,-103.49389649999999,23181.0,,,,,,,,Active,OIL,,,Active,,1/13/2018,,,12886.0,,2H,ANADARKO E&P ONSHORE LLC,HORIZONTAL
319,4230133617,,4/27/2018,,248737.0,94062.0,505582.0,,,HORIZONTAL,,,,4/1/2018,,,,31.85280991,10993.88379,HERON 54-2-4 UNIT 1H,-103.6654434,22081.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,1/29/2018,,,12148.0,,1H,ANADARKO E&P ONSHORE LLC,HORIZONTAL
320,4230133617,,,,248737.0,94062.0,505582.0,,,HORIZONTAL,,,,4/1/2018,,,,31.85280991,10993.88379,HERON 54-2-4 UNIT 1H,-103.6654434,0.0,,,,,,,,Active,OIL,,,Active,,1/29/2018,,,0.0,,,,HORIZONTAL
321,4230133886,,8/25/2018,,204285.0,107144.0,0.0,,,HORIZONTAL,,,,8/1/2018,,,,31.93996048,9828.658203,RUSTLER D UNIT 2H,-103.5116501,17043.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,5/14/2018,,,12589.0,,2H,"EOG RESOURCES, INC.",HORIZONTAL
322,4230133886,,,,204285.0,107144.0,0.0,,,HORIZONTAL,,,,8/1/2018,,,,31.93996048,9828.658203,RUSTLER D UNIT 2H,-103.5116501,0.0,,,,,,,,Active,OIL,,,Active,,5/14/2018,,,0.0,,,,HORIZONTAL
323,4230133876,,11/11/2018,,,,,,,VERTICAL,,,,,,,,31.9974575,350.0,DACO NEWTEX 1,-103.4976959,7650.0,,,,,,,,Active,,,BONE SPRING,Active,,8/4/2018,,,5355.0,,1,"HILLSTONE DACO PERMIAN, LLC",VERTICAL
324,4230133876,,,,,,,,,VERTICAL,,,,,,,,31.9974575,350.0,DACO NEWTEX 1,-103.4976959,0.0,,,,,,,,Active,,,,Active,,8/4/2018,,,0.0,,,,VERTICAL
325,4230133890,,,,,,,,,VERTICAL,,,,,,,,31.85500336,,VJ SWD 6,-103.67198940000002,0.0,,,,,,,,Active,INJECTION,,,Active,,6/1/2018,,,0.0,,,,VERTICAL
326,4230133890,,6/12/2018,,,,,,,VERTICAL,,,,,,,,31.85500336,,VJ SWD 6,-103.67198940000002,5300.0,,,,,,,,Active,INJECTION,,,Active,,6/1/2018,,,3933.0,,6,MESQUITE SWD INC,VERTICAL
327,4230133885,,11/20/2018,,88674.0,11987.0,0.0,,,HORIZONTAL,,,,11/1/2018,,,,31.95742989,10170.88086,COTTONWOOD 55-1-14 UNIT 3H,-103.7337112,21218.0,,,,,,,,Active,PERMIT,,WOLFCAMP,Active,,7/30/2018,,,11792.0,,3H,ANADARKO E&P ONSHORE LLC,HORIZONTAL
328,4230133885,,,,88674.0,11987.0,0.0,,,HORIZONTAL,,,,11/1/2018,,,,31.95742989,10170.88086,COTTONWOOD 55-1-14 UNIT 3H,-103.7337112,0.0,,,,,,,,Active,PERMIT,,,Active,,7/30/2018,,,0.0,,,,HORIZONTAL
329,4230133867,,,,,,,,,VERTICAL,,,,,,,,31.97435188,,FOX SWD 2,-103.70375059999999,0.0,,,,,,,,Active,INJECTION,,,Active,,4/14/2018,,,0.0,,,,VERTICAL
330,4230133867,,5/9/2018,,,,,,,VERTICAL,,,,,,,,31.97435188,,FOX SWD 2,-103.70375059999999,5500.0,,,,,,,,Active,INJECTION,,,Active,,4/14/2018,,,3802.0,,2,MESQUITE SWD INC,VERTICAL
331,4230133846,,,,442100.0,87754.0,383570.0,,,HORIZONTAL,,,,7/1/2018,,,,31.93555641,8356.06543,ASPEN 55-1-30 UNIT 2H,-103.80235290000002,0.0,,,,,,,,Active,OIL,,,Active,,4/21/2018,,,0.0,,,,HORIZONTAL
332,4230133846,,7/20/2018,,442100.0,87754.0,383570.0,,,HORIZONTAL,,,,7/1/2018,,,,31.93555641,8356.06543,ASPEN 55-1-30 UNIT 2H,-103.80235290000002,18873.0,,,,,,,,Active,OIL,,,Active,,4/21/2018,,,11388.0,,2H,ANADARKO E&P ONSHORE LLC,HORIZONTAL
333,4230133880,,,,279912.562,217142.0,1323746.0,,,HORIZONTAL,,,,8/1/2018,,,,31.83156395,5045.124022999999,WEBER 26 E001,-103.4821625,0.0,,,,,,,,Active,OIL,,,Active,,3/5/2018,,,0.0,,,,HORIZONTAL
334,4230133880,,8/21/2018,,279912.562,217142.0,1323746.0,,,HORIZONTAL,,,,8/1/2018,,,,31.83156395,5045.124022999999,WEBER 26 E001,-103.4821625,16771.0,,,,,,,,Active,OIL,,,Active,,3/5/2018,,,12410.0,,E001,"ROSEHILL OPERATING COMPANY, LLC",HORIZONTAL
335,4230133880,,3/19/2019,,279912.562,217142.0,1323746.0,,,HORIZONTAL,,,,8/1/2018,,,,31.83156395,5045.124022999999,WEBER 26 E001,-103.4821625,0.0,,,,,,,,Active,OIL,,,Active,,3/5/2018,,,0.0,,E001,"ROSEHILL OPERATING COMPANY, LLC",HORIZONTAL
336,4230133860,,,,335930.0,95228.0,352344.0,,,HORIZONTAL,,,,7/1/2018,,,,31.85300827,4755.572265999999,TAHITI 55-2-17 LOV 1H,-103.7753067,0.0,,,,,,,,Active,PERMIT,,,Active,,5/2/2018,,,0.0,,,,HORIZONTAL
337,4230133860,,7/31/2018,,335930.0,95228.0,352344.0,,,HORIZONTAL,,,,7/1/2018,,,,31.85300827,4755.572265999999,TAHITI 55-2-17 LOV 1H,-103.7753067,15650.0,,,,,,,,Active,PERMIT,,,Active,,5/2/2018,,,11233.0,,1H,SHELL WESTERN E&P,HORIZONTAL
338,4230133891,,11/12/2018,,,,,,,HORIZONTAL,,,,,,,,31.89188576,8336.191406,BULLHEAD STATE 55-1-45 UNIT B 3H,-103.7687988,18937.0,,,,,,,,OPEN SHUT IN,,,WOLFCAMP,OPEN SHUT IN,,6/7/2018,,,11497.0,,3H,ANADARKO E&P ONSHORE LLC,HORIZONTAL
339,4230133891,,,,,,,,,HORIZONTAL,,,,,,,,31.89188576,8336.191406,BULLHEAD STATE 55-1-45 UNIT B 3H,-103.7687988,0.0,,,,,,,,OPEN SHUT IN,,,,OPEN SHUT IN,,6/7/2018,,,0.0,,,,HORIZONTAL
340,4230133872,,11/7/2018,,126329.0,78529.0,0.0,,,HORIZONTAL,,,,11/1/2018,,,,31.83895874,5666.697754,RIPPIN WRANGLER C26-19 6H,-103.4485168,0.0,,,,,,,,Active,PERMIT,,,Active,,6/13/2018,,,0.0,,,Anadarko Petroleum Corporation,HORIZONTAL
341,4230133873,,,,,,,,,HORIZONTAL,,,,,,,,31.75225067,5002.630371,JUDGE 3WN 1H,-103.51608279999999,0.0,,,,,,,,Approved Permit,,,,Approved Permit,,11/16/2018,,,0.0,,,,HORIZONTAL
342,4230133883,,8/21/2018,,287490.0,228704.0,772924.0,,,HORIZONTAL,,,,8/1/2018,,,,31.83162689,5225.64209,WEBER 26 F002,-103.48193359999999,16544.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,5/13/2018,,,12183.0,,F002,"ROSEHILL OPERATING COMPANY, LLC",HORIZONTAL
343,4230133883,,,,287490.0,228704.0,772924.0,,,HORIZONTAL,,,,8/1/2018,,,,31.83162689,5225.64209,WEBER 26 F002,-103.48193359999999,0.0,,,,,,,,Active,OIL,,,Active,,5/13/2018,,,0.0,,,,HORIZONTAL
344,4230133883,,3/18/2019,,287490.0,228704.0,772924.0,,,HORIZONTAL,,,,8/1/2018,,,,31.83162689,5225.64209,WEBER 26 F002,-103.48193359999999,0.0,,,,,,,,Active,OIL,,,Active,,5/13/2018,,,0.0,,F002,"ROSEHILL OPERATING COMPANY, LLC",HORIZONTAL
345,4230133879,,8/15/2018,,,,,,,VERTICAL,,,,,,,,31.95884323,,CHOLLA 15 SW 2,-103.543251,7260.0,,,,,,,,Active,,,M,Active,,6/21/2018,,,5073.0,,2,"HILLSTONE DACO PERMIAN, LLC",VERTICAL
346,4230133879,,,,,,,,,VERTICAL,,,,,,,,31.95884323,,CHOLLA 15 SW 2,-103.543251,0.0,,,,,,,,Active,,,,Active,,6/21/2018,,,0.0,,,,VERTICAL
347,4230133861,,,,335133.0,95051.0,728725.0,,,HORIZONTAL,,,,7/1/2018,,,,31.85295296,4585.595215,TAHITI 55-2-17 LOV 2H,-103.7753067,0.0,,,,,,,,Active,PERMIT,,,Active,,4/28/2018,,,0.0,,,,HORIZONTAL
348,4230133861,,7/31/2018,,335133.0,95051.0,728725.0,,,HORIZONTAL,,,,7/1/2018,,,,31.85295296,4585.595215,TAHITI 55-2-17 LOV 2H,-103.7753067,15665.0,,,,,,,,Active,PERMIT,,,Active,,4/28/2018,,,11244.0,,2H,SHELL WESTERN E&P,HORIZONTAL
349,4230133892,,,,112367.0,70571.0,0.0,,,HORIZONTAL,,,,2/1/2019,,,,31.95776176,8089.842773,BRUNSON E,-103.46955109999999,0.0,,,,,,,,OPEN SHUT IN,PERMIT,,,OPEN SHUT IN,,6/7/2018,,,0.0,,,,HORIZONTAL
350,4230133811,,8/18/2018,,,,,,,HORIZONTAL,,,,,,,,31.89458275,4582.45752,BISMARCK 75-12 LOV 1H,-103.4099884,17663.0,,,,,,,,Active,,,WOLFCAMP,Active,,4/19/2018,,,12762.0,,1H,SHELL WESTERN E&P,HORIZONTAL
351,4230133811,,,,,,,,,HORIZONTAL,,,,,,,,31.89458275,4582.45752,BISMARCK 75-12 LOV 1H,-103.4099884,0.0,,,,,,,,Active,,,,Active,,4/19/2018,,,0.0,,,,HORIZONTAL
352,4230133878,,10/11/2018,,,,,,,VERTICAL,,,,,,,,31.95883751,,CHOLLA 15 E 1,-103.53479,7300.0,,,,,,,,Active,,,M,Active,,6/2/2018,,,5176.0,,1,"HILLSTONE DACO PERMIAN, LLC",VERTICAL
353,4230133878,,,,,,,,,VERTICAL,,,,,,,,31.95883751,,CHOLLA 15 E 1,-103.53479,0.0,,,,,,,,Active,,,,Active,,6/2/2018,,,0.0,,,,VERTICAL
354,4230133877,,8/14/2018,,,,,,,VERTICAL,,,,,,,,31.958835600000004,,PINCUSHION 14 1,-103.52635190000001,7450.0,,,,,,,,Active,INJECTION,,M,Active,,5/12/2018,,,5232.0,,1,"HILLSTONE DACO PERMIAN, LLC",VERTICAL
